time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-1.90005792721,1.03442727502,18.8736130472,5.11385291605,5.12068482851,0.0,-0.525952332465,0.129341490961,5.99352435562,28.8401068386,28.8104506008,0.0,0.320589883383,899.725841115,-0.635574022477,900.062663225
2.760000000000002,-1.90155729307,1.02613554892,19.232985055,0.560907965702,0.566379944355,0.0,0.181853503112,-0.287017836173,6.24426462785,28.8327629286,28.8203317028,0.0,0.508098302757,899.739400615,-0.500423011357,899.753695147
2.820000000000002,-1.92148887437,1.0236936953,19.6100167742,2.2907729993,2.29578234634,0.0,-0.996912193082,0.0231876263796,6.11747257464,28.8284087955,28.8275792708,0.0,0.634901371436,899.908365516,-0.451910989839,899.682608233
2.880000000000002,-2.00113900946,1.01132594451,19.9868855838,4.0203167489,4.02504344176,0.0,-1.32685152853,-0.19302229983,6.57801512972,28.8213112897,28.8083967902,0.0,0.335932015625,898.735586546,-0.199258456085,899.401393662
2.940000000000002,-2.0429715151,1.01137158466,20.3735412069,5.7494921252,5.75421874856,0.0,-0.0315041899765,-0.101956595494,6.24491814362,28.8168423144,28.8322828757,0.0,0.0220630773141,900.416063339,-0.172877514602,899.318943868
3.000000000000002,-2.03669155223,0.997502834655,20.7643714583,1.19529117743,1.20126899612,0.0,-0.0995742590613,-0.0785678141409,6.76103663363,28.8157380561,28.8437956681,0.0,-0.149154484307,900.506822996,-0.27131791674,899.357567746
3.0600000000000023,-2.08226126506,0.99520181823,21.1599167587,2.92435153721,2.93852995648,0.0,-1.3372649421,-0.253061703608,6.53083326208,28.8204318371,28.570469748,0.0,1.11858806195,885.69561332,-0.203390508013,899.629933249
3.1200000000000023,-2.15787235676,0.982274626716,21.5687972326,4.65357866775,4.65882431412,0.0,-0.859295221307,0.0395671800193,6.91774862476,28.8204828704,28.7002770203,0.0,-0.238142392519,898.615658696,-0.308193123061,899.530761086
3.1800000000000024,-2.17053430917,0.977475082929,21.9720662363,0.0996497601024,0.100485879063,0.0,0.251715302475,-0.345260654644,6.77940689897,28.8216207627,28.776218225,0.0,-0.27067581843,899.800885096,-0.198007147311,899.589839705
3.2400000000000024,-2.17125487835,0.96689890343,22.3924701172,1.82903614064,1.82750186428,0.0,-0.553738970415,0.0548647994595,6.98614888055,28.82525247,28.7927387572,0.0,0.582075061987,899.02292373,0.147901450113,899.757288545
3.3000000000000025,-2.23713951076,0.95718964897,22.8085424104,3.55864203148,3.56731513832,0.0,-1.37816484206,-0.34824645098,7.12811205245,28.8289479106,28.4526761678,0.0,1.95207385785,880.490360306,0.00332191293968,899.873993832
3.3600000000000025,-2.29290261182,0.95165995012,23.2409652688,5.28851301,5.28274282665,0.0,-0.287872375641,0.0497389306562,7.01876822754,28.8343432288,28.6119752617,0.0,0.30371185748,896.522835902,-0.295036414842,900.079284431
